"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q2","Q2-1993","PER","Persons","3","Thousands",,,2381.757,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q3","Q3-1993","PER","Persons","3","Thousands",,,2389.876,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q4","Q4-1993","PER","Persons","3","Thousands",,,2405.558,"B","Break"
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q1","Q1-1994","PER","Persons","3","Thousands",,,2442.835,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q2","Q2-1994","PER","Persons","3","Thousands",,,2437.261,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q3","Q3-1994","PER","Persons","3","Thousands",,,2444.157,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q4","Q4-1994","PER","Persons","3","Thousands",,,2450.247,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q1","Q1-1995","PER","Persons","3","Thousands",,,2457.903,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q2","Q2-1995","PER","Persons","3","Thousands",,,2469.643,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q3","Q3-1995","PER","Persons","3","Thousands",,,2471.51,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q4","Q4-1995","PER","Persons","3","Thousands",,,2482.845,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q1","Q1-1996","PER","Persons","3","Thousands",,,2497.558,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q2","Q2-1996","PER","Persons","3","Thousands",,,2506,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q3","Q3-1996","PER","Persons","3","Thousands",,,2517.968,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q4","Q4-1996","PER","Persons","3","Thousands",,,2514.874,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q1","Q1-1997","PER","Persons","3","Thousands",,,2510.394,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q2","Q2-1997","PER","Persons","3","Thousands",,,2502.988,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q3","Q3-1997","PER","Persons","3","Thousands",,,2500.472,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q4","Q4-1997","PER","Persons","3","Thousands",,,2499.246,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q1","Q1-1998","PER","Persons","3","Thousands",,,2506.535,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q2","Q2-1998","PER","Persons","3","Thousands",,,2517.525,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q3","Q3-1998","PER","Persons","3","Thousands",,,2521.837,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q4","Q4-1998","PER","Persons","3","Thousands",,,2516.304,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q1","Q1-1999","PER","Persons","3","Thousands",,,2538.673,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q2","Q2-1999","PER","Persons","3","Thousands",,,2541.483,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q3","Q3-1999","PER","Persons","3","Thousands",,,2553.519,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q4","Q4-1999","PER","Persons","3","Thousands",,,2561.625,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q1","Q1-2000","PER","Persons","3","Thousands",,,2575.416,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q2","Q2-2000","PER","Persons","3","Thousands",,,2580.18,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q3","Q3-2000","PER","Persons","3","Thousands",,,2588.558,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q4","Q4-2000","PER","Persons","3","Thousands",,,2603.047,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q1","Q1-2001","PER","Persons","3","Thousands",,,2619.575,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q2","Q2-2001","PER","Persons","3","Thousands",,,2631.53,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q3","Q3-2001","PER","Persons","3","Thousands",,,2635.487,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q4","Q4-2001","PER","Persons","3","Thousands",,,2627.608,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q1","Q1-2002","PER","Persons","3","Thousands",,,2613.898,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q2","Q2-2002","PER","Persons","3","Thousands",,,2608.352,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q3","Q3-2002","PER","Persons","3","Thousands",,,2607.624,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q4","Q4-2002","PER","Persons","3","Thousands",,,2613.026,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q1","Q1-2003","PER","Persons","3","Thousands",,,2612.523,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q2","Q2-2003","PER","Persons","3","Thousands",,,2621.611,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q3","Q3-2003","PER","Persons","3","Thousands",,,2625.043,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q4","Q4-2003","PER","Persons","3","Thousands",,,2628.322,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q1","Q1-2004","PER","Persons","3","Thousands",,,2641.06,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q2","Q2-2004","PER","Persons","3","Thousands",,,2650.405,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q3","Q3-2004","PER","Persons","3","Thousands",,,2658.642,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q4","Q4-2004","PER","Persons","3","Thousands",,,2652.994,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q1","Q1-2005","PER","Persons","3","Thousands",,,2648.44,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q2","Q2-2005","PER","Persons","3","Thousands",,,2638.31,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q3","Q3-2005","PER","Persons","3","Thousands",,,2640.959,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q4","Q4-2005","PER","Persons","3","Thousands",,,2653.091,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q1","Q1-2006","PER","Persons","3","Thousands",,,2656.781,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q2","Q2-2006","PER","Persons","3","Thousands",,,2663.953,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q3","Q3-2006","PER","Persons","3","Thousands",,,2657.104,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q4","Q4-2006","PER","Persons","3","Thousands",,,2652.862,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q1","Q1-2007","PER","Persons","3","Thousands",,,2648.898,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q2","Q2-2007","PER","Persons","3","Thousands",,,2648.154,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q3","Q3-2007","PER","Persons","3","Thousands",,,2651.266,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q4","Q4-2007","PER","Persons","3","Thousands",,,2665.083,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q1","Q1-2008","PER","Persons","3","Thousands",,,2686.368,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q2","Q2-2008","PER","Persons","3","Thousands",,,2692.936,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q3","Q3-2008","PER","Persons","3","Thousands",,,2693.546,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q4","Q4-2008","PER","Persons","3","Thousands",,,2684.85,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q1","Q1-2009","PER","Persons","3","Thousands",,,2670.093,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q2","Q2-2009","PER","Persons","3","Thousands",,,2684.473,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q3","Q3-2009","PER","Persons","3","Thousands",,,2702.395,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q4","Q4-2009","PER","Persons","3","Thousands",,,2702.239,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,2694.669,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,2707.17,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,2715.418,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,2709.542,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,2671.622,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,2679.264,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,2684.528,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,2685.987,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,2700.251,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,2709.619,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,2715.429,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,2702.501,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,2716.7,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,2712.796,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,2715.932,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,2716.072,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,2714.509,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,2718.768,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,2723.096,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,2731.427,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,2733.634,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,2731.102,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,2739.766,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,2748.997,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,2753.377,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,2761.182,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","3","Thousands",,,2761.348,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","3","Thousands",,,2759.592,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","3","Thousands",,,2759.536,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","3","Thousands",,,2752.755,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","3","Thousands",,,2757.661,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","3","Thousands",,,2748.448,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q1","Q1-2018","PER","Persons","3","Thousands",,,2743.339,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q2","Q2-2018","PER","Persons","3","Thousands",,,2740.584,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q3","Q3-2018","PER","Persons","3","Thousands",,,2748.974,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q4","Q4-2018","PER","Persons","3","Thousands",,,2752.002,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q1","Q1-2019","PER","Persons","3","Thousands",,,2752.463,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q2","Q2-2019","PER","Persons","3","Thousands",,,2732.317,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q3","Q3-2019","PER","Persons","3","Thousands",,,2741.547,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q4","Q4-2019","PER","Persons","3","Thousands",,,2739.173,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q1","Q1-2020","PER","Persons","3","Thousands",,,2726.142,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q2","Q2-2020","PER","Persons","3","Thousands",,,2697.511,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q3","Q3-2020","PER","Persons","3","Thousands",,,2713.596,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q4","Q4-2020","PER","Persons","3","Thousands",,,2712.851,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q1","Q1-2021","PER","Persons","3","Thousands",,,2709.977,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q2","Q2-2021","PER","Persons","3","Thousands",,,2739.271,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q3","Q3-2021","PER","Persons","3","Thousands",,,2764.255,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q4","Q4-2021","PER","Persons","3","Thousands",,,2779.096,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q1","Q1-2022","PER","Persons","3","Thousands",,,2760.754,,
"SVK","Slovak Republic","LFACTTTT","Active population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q2","Q2-2022","PER","Persons","3","Thousands",,,2779.991,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q1","Q1-1999","PER","Persons","3","Thousands",,,6689.068,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q2","Q2-1999","PER","Persons","3","Thousands",,,6771.592,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q3","Q3-1999","PER","Persons","3","Thousands",,,6865.558,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q4","Q4-1999","PER","Persons","3","Thousands",,,6981.881,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q1","Q1-2000","PER","Persons","3","Thousands",,,7031.713,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q2","Q2-2000","PER","Persons","3","Thousands",,,7113.039,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q3","Q3-2000","PER","Persons","3","Thousands",,,7197.419,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q4","Q4-2000","PER","Persons","3","Thousands",,,7249.029,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q1","Q1-2001","PER","Persons","3","Thousands",,,6970.06,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q2","Q2-2001","PER","Persons","3","Thousands",,,6997.466,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q3","Q3-2001","PER","Persons","3","Thousands",,,7115.724,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q4","Q4-2001","PER","Persons","3","Thousands",,,7204.149,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q1","Q1-2002","PER","Persons","3","Thousands",,,7427.615,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q2","Q2-2002","PER","Persons","3","Thousands",,,7575.799,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q3","Q3-2002","PER","Persons","3","Thousands",,,7684.87,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q4","Q4-2002","PER","Persons","3","Thousands",,,7756.916,,
"ESP","Spain","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q1","Q1-2003","PER","Persons","3","Thousands",,,7857.42,,
